Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T10:49:16.022363Z,2141.1559197803417,21.366,81054976.8846105,79094195.22689973,,32.221.131.166
10292,"TurnKey Internet, Inc.","Albany, NY",2023-09-01T11:04:39.810894Z,2107.196043411885,23.241,83380289.11008567,80898281.02506125,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T11:20:02.712514Z,2141.1559197803417,22.68,80579424.65528783,81996509.14016119,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T11:35:26.682690Z,2141.1559197803417,22.676,66453993.18587087,80784603.27432944,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T11:50:50.173604Z,2141.1559197803417,22.195,70755311.43037273,70085578.71597733,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T12:06:12.513407Z,2141.1559197803417,20.608,77205786.90148135,81330105.21216035,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T12:21:34.900969Z,2141.1559197803417,23.374,72351802.24937607,81959169.86243717,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T12:36:57.569351Z,2141.1559197803417,20.837,73094071.7694213,80248305.60283437,,32.221.131.166
10292,"TurnKey Internet, Inc.","Albany, NY",2023-09-01T12:52:21.083911Z,2107.196043411885,23.943,81179377.52227947,80280054.6902901,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T13:07:44.036970Z,2141.1559197803417,20.669,64758491.00633749,72930697.81824972,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T13:23:06.509031Z,2141.1559197803417,19.759,77968489.13869078,76997744.75819497,,32.221.131.166
39283,GoNetspeed,"Bridgeport, CT",2023-09-01T13:38:29.638417Z,2141.1559197803417,21.027,65353384.92611434,64466717.230677776,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T13:53:52.698795Z,2070.9925576416786,17.188,71573999.43145485,71543181.08251017,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T14:09:14.306824Z,2070.9925576416786,13.868,69064081.99197176,70961586.70719866,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T14:24:36.039904Z,2070.9925576416786,17.11,76119587.92462681,74409719.10137792,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T14:39:57.710953Z,2070.9925576416786,16.989,69992499.7028315,61371146.2965693,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T14:55:19.558327Z,2070.9925576416786,17.019,91466272.0593309,78636512.65983617,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T15:10:41.175059Z,2070.9925576416786,13.711,91629181.387998,82681118.60917401,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-01T15:26:03.191553Z,2066.9668201968784,18.802,89295446.05030762,79261060.97151998,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T15:41:25.360084Z,2070.9925576416786,13.706,79820851.06524661,45046050.79371259,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T15:56:47.403800Z,2070.9925576416786,13.621,80296590.91167307,55257541.25788461,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-01T16:12:09.215484Z,2070.9925576416786,16.368,78330180.87312797,57895596.219920285,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-01T16:27:31.180354Z,2066.9668201968784,19.925,59240774.99665141,74806682.77041134,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T16:42:53.118852Z,2071.000713686512,19.608,46362657.578839555,55096226.321997985,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T16:58:15.643627Z,2071.000713686512,14.087,59898533.613189586,78303626.98809053,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T17:13:38.096775Z,2071.000713686512,13.522,72786099.98022664,81818690.7209632,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T17:29:00.230329Z,2071.000713686512,14.376,87801067.42037778,85421284.51580773,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T17:44:22.254241Z,2071.000713686512,13.554,68984734.90217954,81577389.06838696,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T17:59:44.526199Z,2071.000713686512,17.683,84512352.03540829,92534843.20368813,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T18:15:06.750881Z,2071.000713686512,14.733,43564264.39140285,57174322.62033234,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T18:30:29.003194Z,2071.000713686512,14.228,52474816.730712615,78726229.88251472,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T18:45:51.638527Z,2071.000713686512,13.692,46501321.54593562,47195189.90245573,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T19:01:15.042220Z,2071.000713686512,13.511,71714832.69695395,78616160.12834495,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T19:16:37.311744Z,2071.000713686512,17.068,56925407.731520645,70417172.9978107,,32.221.131.166
37708,UnlimitedFiber,"New York, NY",2023-09-01T19:31:59.333767Z,2071.000713686512,14.166,71095769.64571264,76621674.30422346,,32.221.131.166
20326,Honest.net,"New York, NY",2023-09-01T19:47:21.442723Z,2071.000713686512,19.944,68204137.35505778,72253930.6196391,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T20:02:43.988211Z,2071.000713686512,14.22,60348459.02800333,69684367.56452009,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T20:18:06.503226Z,2071.000713686512,15.066,54324876.97552428,71054680.38432962,,32.221.131.166
20326,Honest.net,"New York, NY",2023-09-01T20:33:28.608350Z,2071.000713686512,17.698,62666782.59546238,72524006.29224217,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T20:48:50.813148Z,2071.000713686512,13.722,64201745.92043919,78545886.73724547,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T21:04:12.779706Z,2071.000713686512,14.962,71113959.72314873,37766627.98161348,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-01T21:19:34.790577Z,2071.000713686512,15.974,54162396.725675866,67273267.51374489,,32.221.131.166
20326,Honest.net,"New York, NY",2023-09-01T21:34:57.026272Z,2071.000713686512,18.545,60849480.3284436,66217097.16897584,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T21:50:19.426117Z,2071.000713686512,14.403,61357312.722165145,58995918.8193299,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T22:05:42.323332Z,2071.000713686512,15.153,43891073.958945364,52312416.82427785,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-01T22:21:04.331475Z,2071.000713686512,16.242,56550499.24839214,65558509.82892207,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-01T22:36:26.939430Z,2071.000713686512,14.527,60793915.601158075,56038263.25102357,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-01T22:51:49.259182Z,2071.000713686512,15.361,58098473.44717374,58031090.734219626,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-01T23:07:11.595129Z,2186.2513661770977,21.223,44085651.68063687,54577180.47224301,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-01T23:22:34.012671Z,2071.000713686512,14.157,81801990.98449954,77254559.46173409,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-01T23:37:56.598589Z,2186.2513661770977,26.918,80541233.40762116,80115085.73505157,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-01T23:53:19.234643Z,2071.000713686512,16.808,79472193.49215437,78275634.44852291,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-02T00:08:41.342633Z,2071.000713686512,17.349,83968918.61938393,81176475.73278566,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-02T00:24:03.714068Z,2186.2513661770977,20.538,82688431.12720048,77715040.04551895,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-02T00:39:26.415068Z,2071.000713686512,15.783,82255968.15785001,81751309.81419241,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-02T00:54:48.817264Z,2186.2513661770977,24.48,75209869.42845592,74184855.88430877,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-02T01:10:11.129244Z,2071.000713686512,15.483,62665957.97062852,60869693.15267552,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-02T01:25:33.696494Z,2186.2513661770977,23.215,73333303.17686757,61030735.95170621,,32.221.131.166
53967,Dish Wireless,"New York, NY",2023-09-02T01:40:56.346410Z,2071.000713686512,15.991,44013811.38840028,65737567.84253583,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-02T01:56:18.874716Z,2066.9668201968784,26.81,62308553.40349267,39795772.351890765,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T02:11:41.219313Z,2070.9925576416786,13.88,61454881.35363993,56058071.27333921,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T02:27:03.493810Z,2070.9925576416786,14.051,67127473.6039555,74155006.98754819,,32.221.131.166
56485,Frontier,"Secaucus, NJ",2023-09-02T02:42:25.592792Z,2066.9668201968784,17.295,74666124.91429353,85064058.19820721,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T02:57:47.618673Z,2070.9925576416786,20.056,68684832.73415308,73446516.49153922,,32.221.131.166
36817,Surfshark Ltd,"New York, NY",2023-09-02T03:13:09.768637Z,2070.9925576416786,20.681,64597553.420694776,68763313.82716823,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T03:28:32.320519Z,2070.9925576416786,17.213,86884558.90281081,82119972.82111765,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-02T03:43:54.881169Z,2066.9668201968784,17.85,64335264.42679722,69359410.24527802,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T03:59:17.356532Z,2070.9925576416786,14.52,54459209.09858072,54309406.989731126,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T04:14:40.164267Z,2070.9925576416786,13.858,59666741.64845748,53950417.09776497,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-02T04:45:03.534506Z,2181.571914989703,21.645,65914179.917685226,71208752.72265619,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T05:00:25.712460Z,2291.973700672366,20.655,62046288.10720433,73806947.78019042,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T05:15:47.572721Z,2291.973700672366,20.026,59408876.646402836,72697091.17847767,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-02T05:31:09.350042Z,2181.571914989703,20.706,63389863.27204457,71480877.52611366,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T05:46:31.318962Z,2291.973700672366,20.709,62681796.85579767,76764631.02860722,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-02T06:01:53.188952Z,2186.2513661770977,21.078,63696521.74093207,76038968.39491339,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T06:17:16.063968Z,2291.973700672366,19.883,61859269.44099764,70249888.28660099,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T06:32:37.862029Z,2291.973700672366,21.973,66331658.969681986,71725244.98220761,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T06:47:59.959457Z,2291.973700672366,21.176,57898906.51265467,72868513.0352316,,32.221.131.166
16614,Cox - New England,"Providence, RI",2023-09-02T07:03:21.835264Z,2291.973700672366,20.031,59007283.33173337,76094362.64177538,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-02T07:18:43.659881Z,2181.571914989703,21.847,69674341.02614541,74614475.47121273,,32.221.131.166
45728,GoNetspeed,"Hartford, CT",2023-09-02T07:34:05.508196Z,2186.2513661770977,23.202,63976137.07007868,74988016.93217935,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T07:49:27.425801Z,2070.9925576416786,18.134,60403453.60933771,70621576.67590018,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T08:04:49.549440Z,2070.9925576416786,24.875,60505407.074339524,73690868.55018952,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T08:20:12.084525Z,2070.9925576416786,14.322,49303090.71730148,71866785.82647441,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T08:35:34.993806Z,2070.9925576416786,13.686,60643849.07222463,75420739.08483806,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T08:50:57.058124Z,2070.9925576416786,18.109,60389582.06595259,76835884.55221406,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T09:06:19.249552Z,2070.9925576416786,24.989,54205617.45228745,66565748.78281811,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T09:21:41.771273Z,2070.9925576416786,13.884,63811688.83299126,72905818.02674781,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T09:37:04.015776Z,2070.9925576416786,19.556,58183037.62265398,66083271.728262335,,32.221.131.166
59980,FNBuilds.Services,"New York City, NY",2023-09-02T09:52:26.171098Z,2070.9925576416786,17.454,69079059.62700202,78252870.69760057,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T10:07:48.335974Z,2070.9925576416786,14.348,68808399.98882361,75295383.17507926,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T10:23:10.993612Z,2070.9925576416786,13.558,71283072.26171018,77580964.52982377,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T10:38:33.038810Z,2070.9925576416786,17.356,71845225.0992943,79900896.18603367,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T10:53:55.088728Z,2070.9925576416786,17.991,61355115.588628985,48963480.83312162,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T11:09:17.358902Z,2066.9668201968784,17.34,63227333.01703619,79271244.28494728,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T11:24:39.562621Z,2070.9925576416786,14.529,68574815.40888453,77118296.04137662,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T11:40:01.923189Z,2070.9925576416786,13.787,79373744.7951781,81132916.03707227,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T11:55:24.276979Z,2070.9925576416786,17.596,64987510.62381603,79880926.31538333,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T12:10:46.282486Z,2070.9925576416786,13.906,73328381.10305819,48168474.13927392,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T12:26:08.201732Z,2066.9668201968784,18.182,74691130.37699312,79369989.82745083,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T12:41:30.499023Z,2070.9925576416786,13.869,65974904.7119951,70413988.62284659,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T12:56:52.287011Z,2070.9925576416786,13.896,84991096.3331085,54011953.674883455,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T13:12:14.108941Z,2066.9668201968784,17.522,80704500.85684885,74933059.04736038,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T13:27:36.544168Z,2070.9925576416786,13.846,82003035.88100407,79582561.57573864,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T13:42:58.573538Z,2070.9925576416786,14.193,74426241.62659116,80566808.87292679,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-02T13:58:21.647926Z,2071.000713686512,18.014,83278741.71701144,83763439.34955034,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T14:13:44.277306Z,2070.9925576416786,13.852,71663585.92888668,68946938.16903354,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T14:29:06.550607Z,2070.9925576416786,14.666,72465970.8357754,76893628.15398987,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-02T14:44:28.597582Z,2071.000713686512,17.252,80655336.66601327,82695694.23340957,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T14:59:50.951996Z,2070.9925576416786,17.01,82883307.113175,46599879.264183015,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T15:15:13.454254Z,2070.9925576416786,13.213,81193735.09477155,59157642.326587304,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T15:30:35.897011Z,2070.9925576416786,17.318,70582743.96916066,76404858.14001268,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T15:45:58.796620Z,2070.9925576416786,13.823,70022745.08395667,82392599.37154461,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T16:01:21.275525Z,2070.9925576416786,16.682,63050469.94466747,58014755.46067225,,32.221.131.166
51171,WebNX Inc,"New York, NY",2023-09-02T16:16:44.292918Z,2070.9925576416786,14.116,62921407.927910246,81290648.90351357,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-02T16:32:06.392224Z,2071.000713686512,18.584,51594490.3035272,69117509.60668266,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T16:47:28.676677Z,2066.9668201968784,18.879,71571676.74835366,80314987.50409688,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T17:02:50.665626Z,2066.9668201968784,17.984,65600085.56347835,77093934.23924641,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T17:18:13.088345Z,2066.9668201968784,17.838,67131381.1556871,78720584.4465266,,32.221.131.166
30514,Optimum Online,"New York, NY",2023-09-02T17:33:35.327365Z,2071.000713686512,15.342,63372443.85213492,73704235.44236113,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T17:48:57.523797Z,2066.9668201968784,17.609,59967215.15378053,69798461.42559257,,32.221.131.166
30514,Optimum Online,"New York, NY",2023-09-02T18:04:19.478500Z,2071.000713686512,14.683,64503387.35370089,71835843.71486667,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T18:19:41.885759Z,2066.9668201968784,18.916,63451951.48222218,73218682.27557081,,32.221.131.166
30514,Optimum Online,"New York, NY",2023-09-02T18:35:03.875759Z,2071.000713686512,14.087,64140700.71050599,75223720.55996358,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T18:50:25.913422Z,2066.9668201968784,18.154,65856788.441940874,76225336.82729082,,32.221.131.166
30514,Optimum Online,"New York, NY",2023-09-02T19:05:47.999007Z,2071.000713686512,14.411,64689281.290544875,70592677.53741376,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T19:21:09.898156Z,2066.9668201968784,17.671,68319888.08911334,54822603.53202532,,32.221.131.166
32494,Rackdog,"Secaucus, NJ",2023-09-02T19:36:32.068008Z,2066.9668201968784,18.051,61433174.337162204,73475861.35034037,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T19:51:54.118771Z,2066.9668201968784,19.022,59597598.25631558,65484579.56750367,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T20:07:16.018366Z,2066.9668201968784,19.016,52317178.337011404,54112653.41018988,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T20:22:38.367393Z,2066.9668201968784,19.901,59714678.82621583,69717969.60799043,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T20:38:00.331877Z,2070.9925576416786,23.924,44474644.266838744,53313326.54575005,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T20:53:22.421705Z,2066.9668201968784,19.584,23678233.753621925,44925645.79619419,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T21:08:45.749778Z,2066.9668201968784,17.057,16585573.415591028,39102443.56434504,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T21:24:08.336100Z,2066.9668201968784,22.019,18790861.836233273,15564932.543585181,,32.221.131.166
52743,Interserver.Net,"Secaucus, NJ",2023-09-02T21:39:30.851626Z,2066.9668201968784,21.862,22878145.419180006,38555444.92325376,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T21:54:53.208166Z,2070.9925576416786,20.258,41043593.41632027,37091824.26326097,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T22:10:16.982684Z,2070.9925576416786,26.942,34873787.4759191,40903289.19785566,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T22:25:39.203709Z,2070.9925576416786,22.085,47666043.56820101,39705159.4827993,,32.221.131.166
38461,PVDataNet,"New York, NY",2023-09-02T22:41:05.202479Z,2070.9925576416786,24.879,54675078.772316284,39501200.8866332,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-02T22:56:28.326026Z,2181.571914989703,23.526,40402918.42852625,39065932.10457062,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-02T23:11:51.843053Z,2071.000713686512,14.257,45850651.26408412,38365460.27175361,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-02T23:27:15.359431Z,2071.000713686512,13.474,77399600.28681554,55302473.17585536,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-02T23:42:38.132156Z,2071.000713686512,16.887,72590539.13796549,73255037.93090393,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-02T23:58:01.839692Z,2071.000713686512,13.606,74822146.26631732,77295230.83455388,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-03T00:13:24.835572Z,2181.571914989703,21.42,74614082.8942563,77527256.86366418,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T00:28:47.878773Z,2071.000713686512,13.902,78694945.91670184,78468332.6029939,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T00:44:11.122547Z,2071.000713686512,13.969,77166562.121041,76530735.57758345,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-03T00:59:34.448405Z,2181.571914989703,23.555,65623505.154916525,55850413.27723318,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T01:14:58.064705Z,2071.000713686512,15.557,60512190.07189673,55478252.917790875,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T01:30:22.037762Z,2071.000713686512,13.565,51324237.35284155,57455431.91755937,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T01:45:45.285517Z,2066.9668201968784,20.855,49306387.01164022,58538274.71942487,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T02:01:08.040382Z,2066.9668201968784,18.266,57822435.89057943,59342891.265050694,,32.221.131.166
18687,GoNetspeed,"West Hartford, CT",2023-09-03T02:16:30.262876Z,2181.571914989703,26.221,49676839.12880189,52516257.28606573,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T02:31:52.749617Z,2066.9668201968784,19.349,59223462.39233678,59851010.54976345,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T02:47:14.712057Z,2066.9668201968784,21.341,51243632.12529738,56513050.46452949,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T03:17:37.310441Z,2066.9668201968784,17.527,58825664.34891015,65783103.22054899,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T03:32:59.828810Z,2066.9668201968784,18.235,64661394.78933346,78307251.38313925,,32.221.131.166
33195,Mid-Hudson Cablevision,"Hudson, NY",2023-09-03T03:48:22.095683Z,2103.1946878653494,32.205,62706472.56475866,88246946.20500582,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T04:18:44.889745Z,2066.9668201968784,17.972,66949697.79071698,78698935.92043161,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-03T04:49:37.293912Z,2071.000713686512,18.558,62603718.141202964,70409595.82284907,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-03T05:04:59.417434Z,2071.000713686512,18.847,65173869.4323947,72870052.85696018,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T05:20:21.721137Z,2071.000713686512,14.336,60583056.03046247,69484551.1994872,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-03T05:35:43.689748Z,2071.000713686512,18.418,63828942.02194014,71247894.64004986,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T05:51:05.753579Z,2071.000713686512,14.798,66437611.10380523,75102164.12866618,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T06:06:27.797256Z,2071.000713686512,14.394,62897187.417631246,73986279.6900175,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T06:21:49.808332Z,2071.000713686512,17.691,67151602.31208771,72888498.01393946,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T06:37:12.289436Z,2071.000713686512,14.107,68943961.57546116,72737306.3526071,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-03T06:52:34.349429Z,2071.000713686512,18.785,63107928.69479076,71100048.91007371,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T07:07:56.726264Z,2071.000713686512,15.915,66524556.50634871,73557317.34262964,,32.221.131.166
28025,Wnet,"New York, NY",2023-09-03T07:23:18.844426Z,2071.000713686512,14.521,80107249.16119209,74399996.42114033,,32.221.131.166
13098,Pilot Fiber,"New York, NY",2023-09-03T07:38:40.680914Z,2071.000713686512,20.386,69740575.85189146,43935240.54232196,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T07:54:09.583831Z,2031.9259447143388,20.344,61487120.83533197,69121851.53666535,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T08:09:31.947053Z,2031.9259447143388,18.355,68541606.63163842,75619167.20077279,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T08:24:53.793841Z,2031.9259447143388,19.837,62868246.25542613,70556491.07282864,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T08:40:15.610804Z,2031.9259447143388,19.61,64275919.60596933,71664620.20919186,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T08:55:37.692670Z,2031.9259447143388,19.211,62208560.312472284,71989304.8084368,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T09:10:59.500036Z,2031.9259447143388,22.004,63853896.956825286,71987894.60532309,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T09:26:21.587106Z,2031.9259447143388,19.874,59376781.083999075,68858031.71623535,,32.221.131.166
7788,Wayne Highlands School District,"Honesdale, PA",2023-09-03T09:41:43.792831Z,1971.8020921554737,19.663,55953701.98069154,60327454.13430432,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T09:57:05.794701Z,2031.9259447143388,19.818,58297085.22199801,67984765.87857455,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T10:12:27.685756Z,2031.9259447143388,19.726,57699547.77623782,59735318.86935132,,32.221.131.166
32339,ReliableSite Hosting,"Piscataway, NJ",2023-09-03T10:27:49.705933Z,2031.9259447143388,19.65,59448911.686060295,56915231.66575829,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T10:43:12.747569Z,2066.9668201968784,17.467,57840373.46367287,58816694.73264416,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T10:58:35.675412Z,2066.9668201968784,17.809,58602288.44391605,56454417.20440218,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T11:13:58.532636Z,2066.9668201968784,18.644,52697470.39963202,55057853.72855725,,32.221.131.166
22774,DediPath,"Secaucus, NJ",2023-09-03T11:29:21.668536Z,2066.9668201968784,20.262,60396448.26129509,62199662.26037114,,32.221.131.166
